,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,labels
937,0.345,0.705,6,-7.744,0,0.04,0.159,0.00347,0.0874,0.0397,119.89,audio_features,7djXw9p2R8OHcepaNVY8DM,spotify:track:7djXw9p2R8OHcepaNVY8DM,https://api.spotify.com/v1/tracks/7djXw9p2R8OHcepaNVY8DM,https://api.spotify.com/v1/audio-analysis/7djXw9p2R8OHcepaNVY8DM,305349,4,9
938,0.517,0.66,5,-6.175,0,0.0315,3.4e-05,0.252,0.571,0.0701,90.007,audio_features,00GYNdeBpo0QtByS8MIi9q,spotify:track:00GYNdeBpo0QtByS8MIi9q,https://api.spotify.com/v1/tracks/00GYNdeBpo0QtByS8MIi9q,https://api.spotify.com/v1/audio-analysis/00GYNdeBpo0QtByS8MIi9q,235861,4,2
939,0.398,0.499,5,-10.678,1,0.0689,0.0681,0.000188,0.0819,0.33,84.042,audio_features,3WImtS2mfm4XiDTXt20Kjy,spotify:track:3WImtS2mfm4XiDTXt20Kjy,https://api.spotify.com/v1/tracks/3WImtS2mfm4XiDTXt20Kjy,https://api.spotify.com/v1/audio-analysis/3WImtS2mfm4XiDTXt20Kjy,296402,4,9
940,0.559,0.645,6,-8.3,0,0.12,0.133,4.52e-06,0.0937,0.426,173.996,audio_features,3Hy6a2nEv3mOa8teSlAfox,spotify:track:3Hy6a2nEv3mOa8teSlAfox,https://api.spotify.com/v1/tracks/3Hy6a2nEv3mOa8teSlAfox,https://api.spotify.com/v1/audio-analysis/3Hy6a2nEv3mOa8teSlAfox,211698,4,8
941,0.754,0.461,2,-8.921,1,0.0875,0.0752,6.52e-05,0.0751,0.28,117.993,audio_features,3NmyyanfYpqWSjTqXUWpqp,spotify:track:3NmyyanfYpqWSjTqXUWpqp,https://api.spotify.com/v1/tracks/3NmyyanfYpqWSjTqXUWpqp,https://api.spotify.com/v1/audio-analysis/3NmyyanfYpqWSjTqXUWpqp,246587,4,7
942,0.825,0.304,5,-11.597,1,0.101,0.14,0.000498,0.147,0.3,84.927,audio_features,2S4hVQ0Scv0VIgF56JAKfY,spotify:track:2S4hVQ0Scv0VIgF56JAKfY,https://api.spotify.com/v1/tracks/2S4hVQ0Scv0VIgF56JAKfY,https://api.spotify.com/v1/audio-analysis/2S4hVQ0Scv0VIgF56JAKfY,140973,4,4
943,0.651,0.687,1,-7.371,1,0.0319,0.0041,0.611,0.122,0.374,107.992,audio_features,5MEKqNAOlgt3sh5o0iq8EM,spotify:track:5MEKqNAOlgt3sh5o0iq8EM,https://api.spotify.com/v1/tracks/5MEKqNAOlgt3sh5o0iq8EM,https://api.spotify.com/v1/audio-analysis/5MEKqNAOlgt3sh5o0iq8EM,242747,4,10
944,0.788,0.484,6,-10.368,1,0.191,0.181,0.00545,0.148,0.519,107.912,audio_features,54m8lblSFYP3EQ84MBu6vq,spotify:track:54m8lblSFYP3EQ84MBu6vq,https://api.spotify.com/v1/tracks/54m8lblSFYP3EQ84MBu6vq,https://api.spotify.com/v1/audio-analysis/54m8lblSFYP3EQ84MBu6vq,197236,4,7
945,0.355,0.852,6,-3.966,0,0.0632,0.0134,1.98e-05,0.0774,0.173,143.925,audio_features,69Lq3BWssbLhf4QDRtFY51,spotify:track:69Lq3BWssbLhf4QDRtFY51,https://api.spotify.com/v1/tracks/69Lq3BWssbLhf4QDRtFY51,https://api.spotify.com/v1/audio-analysis/69Lq3BWssbLhf4QDRtFY51,258082,4,8
946,0.605,0.782,9,-8.911,1,0.0542,0.0174,7.78e-06,0.101,0.718,93.018,audio_features,3yQHSVSouvfPHM2v3wjoHT,spotify:track:3yQHSVSouvfPHM2v3wjoHT,https://api.spotify.com/v1/tracks/3yQHSVSouvfPHM2v3wjoHT,https://api.spotify.com/v1/audio-analysis/3yQHSVSouvfPHM2v3wjoHT,235773,4,3
947,0.548,0.865,0,-5.325,1,0.0302,0.00171,0.000449,0.457,0.61,116.046,audio_features,07Ugv4TA7PvQfoqetnmLrS,spotify:track:07Ugv4TA7PvQfoqetnmLrS,https://api.spotify.com/v1/tracks/07Ugv4TA7PvQfoqetnmLrS,https://api.spotify.com/v1/audio-analysis/07Ugv4TA7PvQfoqetnmLrS,303013,4,3
948,0.687,0.687,9,-5.517,0,0.0653,0.0699,0.331,0.0519,0.631,156.069,audio_features,03wGihTta45OXz1z9sqPSa,spotify:track:03wGihTta45OXz1z9sqPSa,https://api.spotify.com/v1/tracks/03wGihTta45OXz1z9sqPSa,https://api.spotify.com/v1/audio-analysis/03wGihTta45OXz1z9sqPSa,178869,4,8
949,0.644,0.659,0,-8.616,1,0.0809,0.699,0.916,0.178,0.368,92.067,audio_features,0zSlbsAjTNKm4HjpPE6IcS,spotify:track:0zSlbsAjTNKm4HjpPE6IcS,https://api.spotify.com/v1/tracks/0zSlbsAjTNKm4HjpPE6IcS,https://api.spotify.com/v1/audio-analysis/0zSlbsAjTNKm4HjpPE6IcS,256000,4,6
950,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,audio_features,6MiVIH3fQlmz44jGx2DXn4,spotify:track:6MiVIH3fQlmz44jGx2DXn4,https://api.spotify.com/v1/tracks/6MiVIH3fQlmz44jGx2DXn4,https://api.spotify.com/v1/audio-analysis/6MiVIH3fQlmz44jGx2DXn4,181467,3,5
951,0.893,0.551,3,-5.878,0,0.341,0.455,9.15e-06,0.351,0.697,99.986,audio_features,1hsCcm0xujceILNvgRfrVB,spotify:track:1hsCcm0xujceILNvgRfrVB,https://api.spotify.com/v1/tracks/1hsCcm0xujceILNvgRfrVB,https://api.spotify.com/v1/audio-analysis/1hsCcm0xujceILNvgRfrVB,198053,4,0
952,0.633,0.717,4,-6.815,0,0.0409,0.0039,0.0989,0.072,0.86,121.069,audio_features,5kyNWfQebrqMlkhrAMAiYC,spotify:track:5kyNWfQebrqMlkhrAMAiYC,https://api.spotify.com/v1/tracks/5kyNWfQebrqMlkhrAMAiYC,https://api.spotify.com/v1/audio-analysis/5kyNWfQebrqMlkhrAMAiYC,205920,3,0
953,0.507,0.737,7,-6.332,1,0.0624,0.15,0.159,0.122,0.441,128.015,audio_features,18RnM1YySlG8IWK0ivr2a3,spotify:track:18RnM1YySlG8IWK0ivr2a3,https://api.spotify.com/v1/tracks/18RnM1YySlG8IWK0ivr2a3,https://api.spotify.com/v1/audio-analysis/18RnM1YySlG8IWK0ivr2a3,262107,4,8
954,0.505,0.682,5,-4.821,0,0.0514,0.0965,0.000582,0.214,0.515,144.868,audio_features,7FujcuRcRffWiMZsVkYKkk,spotify:track:7FujcuRcRffWiMZsVkYKkk,https://api.spotify.com/v1/tracks/7FujcuRcRffWiMZsVkYKkk,https://api.spotify.com/v1/audio-analysis/7FujcuRcRffWiMZsVkYKkk,222440,4,8
955,0.731,0.796,7,-4.096,0,0.0684,0.0862,5.01e-05,0.136,0.552,105.022,audio_features,3vX5jA11jNzq7YXFrs8eDg,spotify:track:3vX5jA11jNzq7YXFrs8eDg,https://api.spotify.com/v1/tracks/3vX5jA11jNzq7YXFrs8eDg,https://api.spotify.com/v1/audio-analysis/3vX5jA11jNzq7YXFrs8eDg,180571,4,3
956,0.675,0.843,11,-5.205,0,0.3,0.0358,0.064,0.152,0.536,110.034,audio_features,5JpvSu9jWCsHiOFGSJJH2u,spotify:track:5JpvSu9jWCsHiOFGSJJH2u,https://api.spotify.com/v1/tracks/5JpvSu9jWCsHiOFGSJJH2u,https://api.spotify.com/v1/audio-analysis/5JpvSu9jWCsHiOFGSJJH2u,254063,4,3
957,0.824,0.765,5,-6.663,0,0.054,0.153,0.362,0.164,0.201,123.995,audio_features,4TQtYgFqMoJ0ufWQZ2YVlx,spotify:track:4TQtYgFqMoJ0ufWQZ2YVlx,https://api.spotify.com/v1/tracks/4TQtYgFqMoJ0ufWQZ2YVlx,https://api.spotify.com/v1/audio-analysis/4TQtYgFqMoJ0ufWQZ2YVlx,294915,4,7
958,0.337,0.462,0,-9.955,1,0.0294,0.0365,0.0152,0.0782,0.182,199.991,audio_features,6EkWkW6fbaky8N5BVCGFFB,spotify:track:6EkWkW6fbaky8N5BVCGFFB,https://api.spotify.com/v1/tracks/6EkWkW6fbaky8N5BVCGFFB,https://api.spotify.com/v1/audio-analysis/6EkWkW6fbaky8N5BVCGFFB,373080,3,5
959,0.389,0.733,2,-6.937,1,0.0431,0.000101,0.00755,0.0791,0.336,151.012,audio_features,5kN6AirSbDRzfFQqCuo1kt,spotify:track:5kN6AirSbDRzfFQqCuo1kt,https://api.spotify.com/v1/tracks/5kN6AirSbDRzfFQqCuo1kt,https://api.spotify.com/v1/audio-analysis/5kN6AirSbDRzfFQqCuo1kt,421187,4,8
960,0.596,0.912,0,-6.74,0,0.211,0.156,0.794,0.584,0.371,110.013,audio_features,5t8OscU60DLybml2sjwhri,spotify:track:5t8OscU60DLybml2sjwhri,https://api.spotify.com/v1/tracks/5t8OscU60DLybml2sjwhri,https://api.spotify.com/v1/audio-analysis/5t8OscU60DLybml2sjwhri,236747,4,10
961,0.769,0.677,0,-5.917,1,0.0653,0.0323,0.000366,0.0602,0.705,125.988,audio_features,4t4Lgn7lj4Bww55y5TMCdF,spotify:track:4t4Lgn7lj4Bww55y5TMCdF,https://api.spotify.com/v1/tracks/4t4Lgn7lj4Bww55y5TMCdF,https://api.spotify.com/v1/audio-analysis/4t4Lgn7lj4Bww55y5TMCdF,236411,4,0
962,0.738,0.529,1,-5.899,1,0.0423,0.0978,0.199,0.105,0.0735,95.01,audio_features,0mxaN11u5rZAyvY3bXCg4J,spotify:track:0mxaN11u5rZAyvY3bXCg4J,https://api.spotify.com/v1/tracks/0mxaN11u5rZAyvY3bXCg4J,https://api.spotify.com/v1/audio-analysis/0mxaN11u5rZAyvY3bXCg4J,284656,4,7
963,0.707,0.703,7,-6.726,1,0.0563,0.161,0.699,0.114,0.492,103.0,audio_features,73hAZT4kiH4pbT4XjvvkHu,spotify:track:73hAZT4kiH4pbT4XjvvkHu,https://api.spotify.com/v1/tracks/73hAZT4kiH4pbT4XjvvkHu,https://api.spotify.com/v1/audio-analysis/73hAZT4kiH4pbT4XjvvkHu,206788,4,6
964,0.81,0.765,9,-5.995,1,0.106,0.332,0.0,0.0677,0.0394,121.985,audio_features,1tUWvv0HotBCDNtQsSoLtP,spotify:track:1tUWvv0HotBCDNtQsSoLtP,https://api.spotify.com/v1/tracks/1tUWvv0HotBCDNtQsSoLtP,https://api.spotify.com/v1/audio-analysis/1tUWvv0HotBCDNtQsSoLtP,281715,4,7
965,0.77,0.651,9,-5.554,0,0.0463,0.0417,0.843,0.089,0.359,148.026,audio_features,0jZ6pbkGSDtIyyypMFKnEJ,spotify:track:0jZ6pbkGSDtIyyypMFKnEJ,https://api.spotify.com/v1/tracks/0jZ6pbkGSDtIyyypMFKnEJ,https://api.spotify.com/v1/audio-analysis/0jZ6pbkGSDtIyyypMFKnEJ,198181,4,10
966,0.463,0.919,7,-4.307,1,0.0563,0.00866,0.00122,0.106,0.542,164.048,audio_features,73NGLYW9j5rbizafcDTvMG,spotify:track:73NGLYW9j5rbizafcDTvMG,https://api.spotify.com/v1/tracks/73NGLYW9j5rbizafcDTvMG,https://api.spotify.com/v1/audio-analysis/73NGLYW9j5rbizafcDTvMG,178720,4,8
967,0.696,0.544,8,-6.419,1,0.0335,0.372,0.00438,0.104,0.418,101.974,audio_features,1BRwuvjhkgezmv1gcI6lT6,spotify:track:1BRwuvjhkgezmv1gcI6lT6,https://api.spotify.com/v1/tracks/1BRwuvjhkgezmv1gcI6lT6,https://api.spotify.com/v1/audio-analysis/1BRwuvjhkgezmv1gcI6lT6,210613,4,7
968,0.557,0.895,0,-6.547,1,0.0329,0.642,0.0186,0.254,0.591,119.993,audio_features,0idjTHGhGRBdWTmsalq3tF,spotify:track:0idjTHGhGRBdWTmsalq3tF,https://api.spotify.com/v1/tracks/0idjTHGhGRBdWTmsalq3tF,https://api.spotify.com/v1/audio-analysis/0idjTHGhGRBdWTmsalq3tF,212333,4,3
969,0.767,0.751,0,-6.728,1,0.292,0.0419,0.00188,0.0878,0.421,139.886,audio_features,5pXVT8Ev8ICTv1bQzMTCKr,spotify:track:5pXVT8Ev8ICTv1bQzMTCKr,https://api.spotify.com/v1/tracks/5pXVT8Ev8ICTv1bQzMTCKr,https://api.spotify.com/v1/audio-analysis/5pXVT8Ev8ICTv1bQzMTCKr,263227,4,7
970,0.7,0.806,9,-5.881,1,0.0493,0.26,0.0492,0.0894,0.785,152.964,audio_features,0Ok2mjpVc7Uw9k3QQM3u1r,spotify:track:0Ok2mjpVc7Uw9k3QQM3u1r,https://api.spotify.com/v1/tracks/0Ok2mjpVc7Uw9k3QQM3u1r,https://api.spotify.com/v1/audio-analysis/0Ok2mjpVc7Uw9k3QQM3u1r,207360,4,0
971,0.803,0.509,2,-7.409,1,0.0353,0.0986,0.00156,0.0577,0.435,119.993,audio_features,660w8RvCS8lOwl5r2GcJ0A,spotify:track:660w8RvCS8lOwl5r2GcJ0A,https://api.spotify.com/v1/tracks/660w8RvCS8lOwl5r2GcJ0A,https://api.spotify.com/v1/audio-analysis/660w8RvCS8lOwl5r2GcJ0A,268440,4,7
972,0.543,0.573,1,-6.539,1,0.033,0.146,3.94e-06,0.175,0.185,88.021,audio_features,7fBRThswHqbzvIwL65hcPx,spotify:track:7fBRThswHqbzvIwL65hcPx,https://api.spotify.com/v1/tracks/7fBRThswHqbzvIwL65hcPx,https://api.spotify.com/v1/audio-analysis/7fBRThswHqbzvIwL65hcPx,209067,4,9
973,0.526,0.102,3,-15.142,1,0.11,0.739,0.0,0.0888,0.32,139.085,audio_features,1Y9EQOGTAeHwVyIcX3Dsi4,spotify:track:1Y9EQOGTAeHwVyIcX3Dsi4,https://api.spotify.com/v1/tracks/1Y9EQOGTAeHwVyIcX3Dsi4,https://api.spotify.com/v1/audio-analysis/1Y9EQOGTAeHwVyIcX3Dsi4,185480,3,1
974,0.572,0.606,6,-7.568,0,0.221,0.845,0.00449,0.0659,0.427,107.6,audio_features,4iLHRFw2wijgu82PCAzFfQ,spotify:track:4iLHRFw2wijgu82PCAzFfQ,https://api.spotify.com/v1/tracks/4iLHRFw2wijgu82PCAzFfQ,https://api.spotify.com/v1/audio-analysis/4iLHRFw2wijgu82PCAzFfQ,279680,5,4
975,0.757,0.783,5,-8.406,0,0.0483,0.157,0.119,0.312,0.439,122.019,audio_features,1eSjqxelDbUkdgUx8XIUvF,spotify:track:1eSjqxelDbUkdgUx8XIUvF,https://api.spotify.com/v1/tracks/1eSjqxelDbUkdgUx8XIUvF,https://api.spotify.com/v1/audio-analysis/1eSjqxelDbUkdgUx8XIUvF,240983,4,7
976,0.479,0.663,9,-8.507,0,0.156,0.0161,0.206,0.164,0.239,119.839,audio_features,7AvjQc1w0NOCNGN2V0WlYc,spotify:track:7AvjQc1w0NOCNGN2V0WlYc,https://api.spotify.com/v1/tracks/7AvjQc1w0NOCNGN2V0WlYc,https://api.spotify.com/v1/audio-analysis/7AvjQc1w0NOCNGN2V0WlYc,198000,4,9
977,0.825,0.663,2,-9.414,1,0.0687,0.423,0.415,0.286,0.417,116.051,audio_features,4TNFLwe6DhtR3Wn1JKMqMJ,spotify:track:4TNFLwe6DhtR3Wn1JKMqMJ,https://api.spotify.com/v1/tracks/4TNFLwe6DhtR3Wn1JKMqMJ,https://api.spotify.com/v1/audio-analysis/4TNFLwe6DhtR3Wn1JKMqMJ,248987,4,6
978,0.819,0.784,1,-6.524,1,0.0435,0.222,0.00786,0.0809,0.831,99.989,audio_features,02R2z7JWV0G8VuU1xs58OB,spotify:track:02R2z7JWV0G8VuU1xs58OB,https://api.spotify.com/v1/tracks/02R2z7JWV0G8VuU1xs58OB,https://api.spotify.com/v1/audio-analysis/02R2z7JWV0G8VuU1xs58OB,162360,4,0
979,0.817,0.523,7,-7.526,0,0.0488,0.862,0.807,0.0914,0.292,134.997,audio_features,3F6OgmucIVI8ZDwZRULe4d,spotify:track:3F6OgmucIVI8ZDwZRULe4d,https://api.spotify.com/v1/tracks/3F6OgmucIVI8ZDwZRULe4d,https://api.spotify.com/v1/audio-analysis/3F6OgmucIVI8ZDwZRULe4d,208410,3,6
980,0.558,0.47,7,-5.5,1,0.0316,0.68,0.914,0.532,0.427,118.06,audio_features,3JeT6Xcv6MlEHHylk8SKQ1,spotify:track:3JeT6Xcv6MlEHHylk8SKQ1,https://api.spotify.com/v1/tracks/3JeT6Xcv6MlEHHylk8SKQ1,https://api.spotify.com/v1/audio-analysis/3JeT6Xcv6MlEHHylk8SKQ1,238640,4,6
981,0.678,0.729,5,-6.204,1,0.0337,0.17,0.583,0.124,0.49,120.036,audio_features,6EX5fV0fvFLZ3bK5Q4RS4i,spotify:track:6EX5fV0fvFLZ3bK5Q4RS4i,https://api.spotify.com/v1/tracks/6EX5fV0fvFLZ3bK5Q4RS4i,https://api.spotify.com/v1/audio-analysis/6EX5fV0fvFLZ3bK5Q4RS4i,413267,4,10
982,0.77,0.509,4,-5.333,0,0.254,0.231,0.00456,0.0705,0.593,174.133,audio_features,5wmKIyIdAICQi6mZNmwOka,spotify:track:5wmKIyIdAICQi6mZNmwOka,https://api.spotify.com/v1/tracks/5wmKIyIdAICQi6mZNmwOka,https://api.spotify.com/v1/audio-analysis/5wmKIyIdAICQi6mZNmwOka,160000,4,8
983,0.294,0.505,8,-6.631,1,0.0296,0.712,8.23e-06,0.177,0.239,76.208,audio_features,51dDTfSeHbZsu21R8fyV7m,spotify:track:51dDTfSeHbZsu21R8fyV7m,https://api.spotify.com/v1/tracks/51dDTfSeHbZsu21R8fyV7m,https://api.spotify.com/v1/audio-analysis/51dDTfSeHbZsu21R8fyV7m,275771,4,9
984,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,60XJ7V4yJpHugHOHYGj57d,spotify:track:60XJ7V4yJpHugHOHYGj57d,https://api.spotify.com/v1/tracks/60XJ7V4yJpHugHOHYGj57d,https://api.spotify.com/v1/audio-analysis/60XJ7V4yJpHugHOHYGj57d,180933,4,1
985,0.345,0.71,7,-5.195,0,0.0857,0.0383,0.222,0.136,0.115,82.667,audio_features,75m5afX3czCF6pUBwNdtuF,spotify:track:75m5afX3czCF6pUBwNdtuF,https://api.spotify.com/v1/tracks/75m5afX3czCF6pUBwNdtuF,https://api.spotify.com/v1/audio-analysis/75m5afX3czCF6pUBwNdtuF,353098,4,9
986,0.661,0.316,4,-10.92,0,0.041,0.633,0.000198,0.155,0.447,74.953,audio_features,5CFd2oDZm0kiyI9kafkCNR,spotify:track:5CFd2oDZm0kiyI9kafkCNR,https://api.spotify.com/v1/tracks/5CFd2oDZm0kiyI9kafkCNR,https://api.spotify.com/v1/audio-analysis/5CFd2oDZm0kiyI9kafkCNR,287213,4,4
987,0.603,0.717,4,-5.437,0,0.0613,0.106,0.0727,0.315,0.236,125.991,audio_features,0TYz5h3uy7xqk9nbu54FrX,spotify:track:0TYz5h3uy7xqk9nbu54FrX,https://api.spotify.com/v1/tracks/0TYz5h3uy7xqk9nbu54FrX,https://api.spotify.com/v1/audio-analysis/0TYz5h3uy7xqk9nbu54FrX,196239,4,9
988,0.7,0.428,2,-6.427,1,0.0921,0.472,2.84e-05,0.107,0.405,134.913,audio_features,6iemKVPzh5v3QMZNcteYGZ,spotify:track:6iemKVPzh5v3QMZNcteYGZ,https://api.spotify.com/v1/tracks/6iemKVPzh5v3QMZNcteYGZ,https://api.spotify.com/v1/audio-analysis/6iemKVPzh5v3QMZNcteYGZ,272525,4,7
989,0.602,0.859,0,-3.063,1,0.0761,0.122,0.0,0.357,0.628,137.065,audio_features,3jjUphDBlbPzWD3Ft3tya1,spotify:track:3jjUphDBlbPzWD3Ft3tya1,https://api.spotify.com/v1/tracks/3jjUphDBlbPzWD3Ft3tya1,https://api.spotify.com/v1/audio-analysis/3jjUphDBlbPzWD3Ft3tya1,178515,4,3
990,0.734,0.743,9,-5.671,0,0.083,0.563,0.000378,0.0751,0.332,116.07,audio_features,4ZfFLcsuQCk7GiChENoly9,spotify:track:4ZfFLcsuQCk7GiChENoly9,https://api.spotify.com/v1/tracks/4ZfFLcsuQCk7GiChENoly9,https://api.spotify.com/v1/audio-analysis/4ZfFLcsuQCk7GiChENoly9,182365,4,7
991,0.807,0.59,5,-7.918,0,0.0483,0.0107,0.00033,0.0697,0.506,122.015,audio_features,7rwqkua9U2yWomm2hIPdOm,spotify:track:7rwqkua9U2yWomm2hIPdOm,https://api.spotify.com/v1/tracks/7rwqkua9U2yWomm2hIPdOm,https://api.spotify.com/v1/audio-analysis/7rwqkua9U2yWomm2hIPdOm,176066,4,7
992,0.681,0.333,9,-8.582,1,0.0974,0.588,0.0,0.086,0.564,118.05,audio_features,371H6HjS4SXGbQ9IVfFUIL,spotify:track:371H6HjS4SXGbQ9IVfFUIL,https://api.spotify.com/v1/tracks/371H6HjS4SXGbQ9IVfFUIL,https://api.spotify.com/v1/audio-analysis/371H6HjS4SXGbQ9IVfFUIL,227655,4,4
993,0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,audio_features,32zkKx35Et6A515oZKxDkD,spotify:track:32zkKx35Et6A515oZKxDkD,https://api.spotify.com/v1/tracks/32zkKx35Et6A515oZKxDkD,https://api.spotify.com/v1/audio-analysis/32zkKx35Et6A515oZKxDkD,281407,4,3
994,0.698,0.664,7,-7.828,1,0.0778,0.121,0.00131,0.331,0.623,96.001,audio_features,5C5gvDZsl6d8bh89URfKHr,spotify:track:5C5gvDZsl6d8bh89URfKHr,https://api.spotify.com/v1/tracks/5C5gvDZsl6d8bh89URfKHr,https://api.spotify.com/v1/audio-analysis/5C5gvDZsl6d8bh89URfKHr,253831,4,3
995,0.78,0.798,1,-5.151,0,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969,audio_features,7FESgYLcOufHqKlwrvJN60,spotify:track:7FESgYLcOufHqKlwrvJN60,https://api.spotify.com/v1/tracks/7FESgYLcOufHqKlwrvJN60,https://api.spotify.com/v1/audio-analysis/7FESgYLcOufHqKlwrvJN60,163251,4,0
996,0.597,0.733,9,-7.768,1,0.101,0.0151,2.09e-05,0.081,0.256,128.918,audio_features,3FQ26GroLnhQEja48FKYqT,spotify:track:3FQ26GroLnhQEja48FKYqT,https://api.spotify.com/v1/tracks/3FQ26GroLnhQEja48FKYqT,https://api.spotify.com/v1/audio-analysis/3FQ26GroLnhQEja48FKYqT,234662,4,7
997,0.398,0.769,0,-6.881,1,0.0493,0.105,0.0,0.129,0.349,170.887,audio_features,1LdPEMcaQ2YV3qS53CbOVN,spotify:track:1LdPEMcaQ2YV3qS53CbOVN,https://api.spotify.com/v1/tracks/1LdPEMcaQ2YV3qS53CbOVN,https://api.spotify.com/v1/audio-analysis/1LdPEMcaQ2YV3qS53CbOVN,177587,4,8
998,0.613,0.857,2,-7.003,1,0.0476,0.513,0.00105,0.268,0.32,131.962,audio_features,09b4z1eaxWhJ8D1iVWbX4A,spotify:track:09b4z1eaxWhJ8D1iVWbX4A,https://api.spotify.com/v1/tracks/09b4z1eaxWhJ8D1iVWbX4A,https://api.spotify.com/v1/audio-analysis/09b4z1eaxWhJ8D1iVWbX4A,210341,4,8
999,0.67,0.713,8,-4.975,1,0.132,0.162,0.000918,0.103,0.291,110.062,audio_features,09vkg7lGaIa3TvpkJZ4erP,spotify:track:09vkg7lGaIa3TvpkJZ4erP,https://api.spotify.com/v1/tracks/09vkg7lGaIa3TvpkJZ4erP,https://api.spotify.com/v1/audio-analysis/09vkg7lGaIa3TvpkJZ4erP,196375,4,7
1000,0.67,0.335,1,-8.848,1,0.0467,0.0631,0.000557,0.1,0.165,164.133,audio_features,2BMIAciyikpQow0RbG1xHb,spotify:track:2BMIAciyikpQow0RbG1xHb,https://api.spotify.com/v1/tracks/2BMIAciyikpQow0RbG1xHb,https://api.spotify.com/v1/audio-analysis/2BMIAciyikpQow0RbG1xHb,274576,4,7
1001,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,audio_features,2X485T9Z5Ly0xyaghN73ed,spotify:track:2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed,467587,4,3
1002,0.779,0.585,7,-10.363,1,0.108,0.012,0.0163,0.106,0.624,120.08,audio_features,1venpPIzDTmjPBSVsM1IhB,spotify:track:1venpPIzDTmjPBSVsM1IhB,https://api.spotify.com/v1/tracks/1venpPIzDTmjPBSVsM1IhB,https://api.spotify.com/v1/audio-analysis/1venpPIzDTmjPBSVsM1IhB,224480,4,7
1003,0.526,0.918,0,-6.692,1,0.0465,0.0312,0.00887,0.137,0.634,98.004,audio_features,0uzKfuty82lTHvfGaOLCdV,spotify:track:0uzKfuty82lTHvfGaOLCdV,https://api.spotify.com/v1/tracks/0uzKfuty82lTHvfGaOLCdV,https://api.spotify.com/v1/audio-analysis/0uzKfuty82lTHvfGaOLCdV,248213,4,3
1004,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,audio_features,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,193511,4,0
1005,0.446,0.648,11,-6.773,0,0.3,0.182,1.13e-05,0.348,0.696,86.021,audio_features,1C4buRmG7HOUKjNzv2edtX,spotify:track:1C4buRmG7HOUKjNzv2edtX,https://api.spotify.com/v1/tracks/1C4buRmG7HOUKjNzv2edtX,https://api.spotify.com/v1/audio-analysis/1C4buRmG7HOUKjNzv2edtX,234933,4,3
1006,0.763,0.671,1,-4.029,0,0.1,0.401,1.16e-05,0.375,0.602,120.06,audio_features,5q5gzmbBS5yQzos2BvVr1t,spotify:track:5q5gzmbBS5yQzos2BvVr1t,https://api.spotify.com/v1/tracks/5q5gzmbBS5yQzos2BvVr1t,https://api.spotify.com/v1/audio-analysis/5q5gzmbBS5yQzos2BvVr1t,197495,4,3
1007,0.612,0.628,2,-6.754,1,0.0752,0.0358,0.00898,0.193,0.434,125.043,audio_features,1pqOdQkmYdM7AUM1q3L1mN,spotify:track:1pqOdQkmYdM7AUM1q3L1mN,https://api.spotify.com/v1/tracks/1pqOdQkmYdM7AUM1q3L1mN,https://api.spotify.com/v1/audio-analysis/1pqOdQkmYdM7AUM1q3L1mN,228155,4,7
1008,0.558,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.173,89.992,audio_features,2IUHcSxFPDKLRVgjXxvKjl,spotify:track:2IUHcSxFPDKLRVgjXxvKjl,https://api.spotify.com/v1/tracks/2IUHcSxFPDKLRVgjXxvKjl,https://api.spotify.com/v1/audio-analysis/2IUHcSxFPDKLRVgjXxvKjl,237140,4,9
1009,0.714,0.611,7,-8.91,0,0.0493,0.0869,0.00522,0.299,0.278,143.947,audio_features,4DR55bQFTxshvBb4lDSfQX,spotify:track:4DR55bQFTxshvBb4lDSfQX,https://api.spotify.com/v1/tracks/4DR55bQFTxshvBb4lDSfQX,https://api.spotify.com/v1/audio-analysis/4DR55bQFTxshvBb4lDSfQX,198333,4,7
1010,0.549,0.692,8,-6.32,0,0.0833,0.0131,0.0,0.0907,0.602,113.021,audio_features,57Sh1hyB14nGv2mqkA0SXa,spotify:track:57Sh1hyB14nGv2mqkA0SXa,https://api.spotify.com/v1/tracks/57Sh1hyB14nGv2mqkA0SXa,https://api.spotify.com/v1/audio-analysis/57Sh1hyB14nGv2mqkA0SXa,209204,4,3
